Crash ID,State,Month,Year,Dayweek,Time,Crash_Type,Bus_Involvement,Rigid_Truck_Involvement,Articulated_Truck_Involvement ,Speed_Limit,Road_User,Gender,Age
20181001,NSW,March,2018,Tuesday,07:18,Multiple vehicle,No,Yes,No,50,Bicyclist (includes pillion passengers),Male,29
20181005,NSW,March,2018,Monday,18:25,Multiple vehicle,No,No,No,50,Driver,Male,41
20181007,NSW,March,2018,Friday,08:00,Pedestrian,No,No,No,50,Pedestrian,Male,55
20181012,NSW,March,2018,Friday,16:05,Multiple vehicle,No,Yes,No,80,Driver,Female,17
20181016,NSW,March,2018,Sunday,01:45,Single vehicle,No,No,No,80,Driver,Female,24
20181022,NSW,March,2018,Saturday,12:45,Single vehicle,No,No,No,80,Motorcycle rider,Male,35
20181025,NSW,March,2018,Tuesday,22:00,Single vehicle,No,No,No,100,Driver,Male,22
20181026,NSW,March,2018,Monday,20:36,Multiple vehicle,No,No,No,70,Motorcycle rider,Male,20
20181027,NSW,March,2018,Friday,16:50,Multiple vehicle,No,No,Yes,110,Driver,Male,46
20181028,NSW,March,2018,Friday,23:15,Pedestrian,No,No,No,100,Pedestrian,Female,29
20181047,NSW,March,2018,Friday,18:55,Multiple vehicle,No,No,Yes,50,Driver,Male,87
20181050,NSW,March,2018,Saturday,15:20,Single vehicle,No,No,No,80,Passenger,Male,17
20181052,NSW,March,2018,Saturday,02:50,Single vehicle,No,No,No,50,Driver,Male,35
20181053,NSW,March,2018,Wednesday,23:30,Single vehicle,No,No,No,60,Driver,Female,28
20181055,NSW,March,2018,Saturday,10:00,Multiple vehicle,No,No,No,100,Motorcycle rider,Male,64
20181058,NSW,March,2018,Friday,11:10,Pedestrian,No,No,No,60,Pedestrian,Female,82
20181062,NSW,March,2018,Thursday,15:13,Multiple vehicle,No,No,No,80,Passenger,Female,84
20181065,NSW,March,2018,Thursday,15:00,Single vehicle,No,No,No,100,Driver,Male,62
20181067,NSW,March,2018,Monday,13:43,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,30
20181069,NSW,March,2018,Monday,16:30,Single vehicle,No,No,No,60,Driver,Male,71
20181071,NSW,March,2018,Sunday,10:55,Multiple vehicle,Yes,No,No,110,Driver,Male,61
20181073,NSW,March,2018,Wednesday,01:00,Single vehicle,No,No,No,80,Passenger,Male,30
20181075,NSW,March,2018,Monday,20:34,Pedestrian,No,No,No,50,Pedestrian,Male,66
20181082,NSW,March,2018,Saturday,20:00,Single vehicle,No,No,No,100,Motorcycle rider,Male,42
20181086,NSW,March,2018,Thursday,18:43,Single vehicle,No,No,No,100,Passenger,Male,33
20182004,VIC,March,2018,Wednesday,15:00,Multiple vehicle,No,-9,No,-9,Passenger,-9,0
20182005,VIC,March,2018,Saturday,05:20,Single vehicle,No,-9,No,60,Driver,Male,26
20182008,VIC,March,2018,Wednesday,18:05,Single vehicle,No,-9,No,-9,Driver,Female,68
20182009,VIC,March,2018,Saturday,02:30,Pedestrian,No,-9,No,-9,Pedestrian,-9,0
20182011,VIC,March,2018,Friday,13:05,Single vehicle,No,-9,No,-9,Motorcycle rider,Male,60
20182013,VIC,March,2018,Thursday,23:30,Single vehicle,No,-9,No,-9,Driver,Male,37
20182023,VIC,March,2018,Wednesday,09:25,Pedestrian,Yes,-9,No,40,Pedestrian,Female,96
20182024,VIC,March,2018,Monday,06:50,Single vehicle,No,-9,No,100,Passenger,Male,20
20182027,VIC,March,2018,Saturday,14:50,Multiple vehicle,No,-9,No,-9,Motorcycle rider,Male,56
20182029,VIC,March,2018,Tuesday,06:45,Multiple vehicle,No,-9,No,-9,Driver,Male,26
20182030,VIC,March,2018,Wednesday,11:15,Single vehicle,No,-9,No,-9,Driver,Male,42
20182035,VIC,March,2018,Thursday,10:20,Pedestrian,No,-9,No,-9,Pedestrian,Male,86
20182036,VIC,March,2018,Monday,16:50,Multiple vehicle,No,-9,No,-9,Motorcycle rider,Male,54
20182037,VIC,March,2018,Friday,07:30,Multiple vehicle,No,-9,No,-9,Passenger,Female,19
20182040,VIC,March,2018,Friday,03:30,Single vehicle,No,-9,No,-9,Driver,Male,19
20182041,VIC,March,2018,Monday,14:29,Single vehicle,No,-9,No,-9,Motorcycle rider,Male,32
20182043,VIC,March,2018,Friday,15:14,Multiple vehicle,No,-9,No,-9,Driver,Male,74
20182044,VIC,March,2018,Saturday,01:15,Single vehicle,No,-9,No,100,Driver,Male,66
20182045,VIC,March,2018,Tuesday,17:30,Multiple vehicle,No,-9,No,50,Driver,Male,19
20182054,VIC,March,2018,Friday,14:00,Pedestrian,No,-9,No,60,Pedestrian,Male,81
20182055,VIC,March,2018,Friday,11:05,Multiple vehicle,No,-9,No,-9,Motorcycle rider,Male,31
20183001,QLD,March,2018,Monday,12:00,Multiple vehicle,No,Yes,No,90,Driver,Female,55
20183003,QLD,March,2018,Saturday,10:00,Multiple vehicle,No,No,No,100,Driver,Male,34
20183008,QLD,March,2018,Monday,05:00,Multiple vehicle,No,No,No,70,Driver,Male,21
20183009,QLD,March,2018,Friday,11:00,Multiple vehicle,No,No,No,60,Passenger,Female,89
20183013,QLD,March,2018,Sunday,18:00,Pedestrian,No,No,No,60,Pedestrian,Male,4
20183017,QLD,March,2018,Friday,11:00,Multiple vehicle,No,No,No,80,Driver,Female,77
20183017,QLD,March,2018,Friday,11:00,Multiple vehicle,No,No,No,80,Driver,Male,62
20183019,QLD,March,2018,Tuesday,23:00,Single vehicle,No,No,No,60,Passenger,Female,17
20183021,QLD,March,2018,Saturday,02:00,Single vehicle,No,No,No,60,Passenger,Male,19
20183023,QLD,March,2018,Friday,07:00,Single vehicle,No,No,No,100,Driver,Male,43
20183027,QLD,March,2018,Sunday,03:00,Multiple vehicle,No,No,No,60,Driver,Female,26
20183029,QLD,March,2018,Saturday,00:00,Single vehicle,No,No,No,100,Passenger,Male,16
20183038,QLD,March,2018,Friday,15:00,Multiple vehicle,No,Yes,No,80,Driver,Male,24
20183039,QLD,March,2018,Saturday,17:00,Multiple vehicle,No,No,No,60,Driver,Female,56
20183041,QLD,March,2018,Thursday,08:00,Multiple vehicle,No,No,Yes,100,Driver,Male,56
20183043,QLD,March,2018,Monday,06:00,Single vehicle,No,No,Yes,100,Driver,Male,27
20183046,QLD,March,2018,Sunday,03:00,Single vehicle,No,No,No,100,Passenger,Male,23
20183046,QLD,March,2018,Sunday,03:00,Single vehicle,No,No,No,100,Driver,Male,49
20183047,QLD,March,2018,Tuesday,10:00,Multiple vehicle,No,No,Yes,90,Driver,Male,81
20183049,QLD,March,2018,Friday,19:00,Single vehicle,No,No,No,60,Driver,Female,20
20183050,QLD,March,2018,Sunday,11:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,73
20183051,QLD,March,2018,Friday,21:00,Multiple vehicle,No,No,No,100,Driver,Male,27
20183052,QLD,March,2018,Wednesday,16:00,Single vehicle,No,No,No,110,Motorcycle rider,Male,-9
20183053,QLD,March,2018,Wednesday,15:00,Multiple vehicle,No,No,No,80,Motorcycle rider,Female,43
20183055,QLD,March,2018,Monday,08:00,Multiple vehicle,No,Yes,No,100,Driver,Male,63
20183055,QLD,March,2018,Monday,08:00,Multiple vehicle,No,Yes,No,100,Passenger,Female,63
20183056,QLD,March,2018,Saturday,21:00,Multiple vehicle,No,No,No,70,Driver,Male,72
20183057,QLD,March,2018,Thursday,11:00,Single vehicle,No,No,No,100,Driver,Male,39
20184001,SA,March,2018,Monday,16:20,Multiple vehicle,No,No,No,60,Bicyclist (includes pillion passengers),Male,28
20184002,SA,March,2018,Thursday,10:30,Multiple vehicle,No,No,Yes,60,Bicyclist (includes pillion passengers),Male,69
20184004,SA,March,2018,Tuesday,04:56,Single vehicle,No,No,No,60,Driver,Male,49
20184005,SA,March,2018,Wednesday,06:00,Multiple vehicle,No,No,Yes,110,Driver,Male,42
20184006,SA,March,2018,Thursday,09:20,Multiple vehicle,No,No,No,100,Bicyclist (includes pillion passengers),Male,80
20184009,SA,March,2018,Tuesday,18:43,Multiple vehicle,No,No,No,60,Driver,Male,63
20184011,SA,March,2018,Thursday,08:20,Single vehicle,No,No,No,60,Motorcycle rider,Male,44
20184012,SA,March,2018,Sunday,11:35,Multiple vehicle,No,No,No,110,Driver,Female,67
20184015,SA,March,2018,Friday,17:40,Multiple vehicle,No,Yes,No,60,Bicyclist (includes pillion passengers),Male,14
20184018,SA,March,2018,Wednesday,16:15,Multiple vehicle,No,No,No,80,Driver,Female,69
20184019,SA,March,2018,Friday,11:13,Single vehicle,No,No,No,110,Driver,Male,78
20185002,WA,March,2018,Monday,12:02,Multiple vehicle,No,No,No,60,Pedestrian,Male,93
20185009,WA,March,2018,Sunday,22:47,Single vehicle,No,No,No,80,Driver,Male,32
20185012,WA,March,2018,Friday,06:23,Multiple vehicle,No,No,No,60,Pedestrian,Female,3
20185013,WA,March,2018,Saturday,17:25,Multiple vehicle,No,No,No,50,Pedestrian,Female,62
20185014,WA,March,2018,Sunday,03:30,Single vehicle,No,No,No,50,Driver,Male,21
20185015,WA,March,2018,Friday,18:50,Multiple vehicle,Yes,No,No,50,Bicyclist (includes pillion passengers),Male,26
20185017,WA,March,2018,Wednesday,15:40,Multiple vehicle,No,No,No,110,Passenger,Female,-9
20185017,WA,March,2018,Wednesday,15:40,Multiple vehicle,No,No,No,110,Driver,Male,56
20185018,WA,March,2018,Saturday,04:56,Single vehicle,No,No,No,100,Driver,Male,22
20185019,WA,March,2018,Friday,22:15,Single vehicle,No,No,No,80,Driver,Female,40
20185025,WA,March,2018,Saturday,21:12,Multiple vehicle,No,No,No,70,Motorcycle rider,Male,36
20185029,WA,March,2018,Friday,13:05,Single vehicle,No,No,Yes,80,Driver,Male,41
20185030,WA,March,2018,Saturday,14:00,Multiple vehicle,No,No,No,90,Motorcycle pillion passenger,Male,48
20185031,WA,March,2018,Wednesday,12:45,Single vehicle,No,No,No,110,Driver,Male,60
20186003,TAS,March,2018,Saturday,07:57,Multiple vehicle,No,No,No,100,Motorcycle rider,Male,21
20186007,TAS,March,2018,Thursday,15:05,Single vehicle,No,No,No,40,Motorcycle rider,Male,25
20186008,TAS,March,2018,Saturday,16:20,Single vehicle,No,No,No,100,Driver,Female,34
20186011,TAS,March,2018,Monday,12:54,Single vehicle,No,Yes,Yes,-9,Driver,Male,61
20187002,NT,March,2018,Tuesday,16:00,Multiple vehicle,No,No,No,100,Passenger,Female,81
20187003,NT,March,2018,Friday,17:45,Multiple vehicle,No,No,No,80,Passenger,Female,40
20187003,NT,March,2018,Friday,17:45,Multiple vehicle,No,No,No,80,Passenger,Female,53
20187004,NT,March,2018,Saturday,02:30,Single vehicle,No,No,No,60,Driver,Female,18
20187006,NT,March,2018,Wednesday,19:03,Multiple vehicle,No,No,No,90,Motorcycle rider,Male,16
20187008,NT,March,2018,Friday,19:50,Pedestrian,No,No,No,70,Pedestrian,Female,27
20187011,NT,March,2018,Saturday,12:43,Single vehicle,No,No,No,110,Driver,Female,29
20187011,NT,March,2018,Saturday,12:43,Single vehicle,No,No,No,110,-9,Female,21
20187011,NT,March,2018,Saturday,12:43,Single vehicle,No,No,No,110,-9,Female,28
20181006,NSW,February,2018,Friday,11:20,Multiple vehicle,No,Yes,No,70,Driver,Male,73
20181006,NSW,February,2018,Friday,11:20,Multiple vehicle,No,Yes,No,70,Passenger,Female,57
20181006,NSW,February,2018,Friday,11:20,Multiple vehicle,No,Yes,No,70,Passenger,Male,60
20181009,NSW,February,2018,Wednesday,21:15,Multiple vehicle,No,No,No,60,Driver,Female,80
20181010,NSW,February,2018,Thursday,11:40,Pedestrian,No,Yes,No,50,Pedestrian,Female,58
20181014,NSW,February,2018,Sunday,13:20,Single vehicle,No,No,No,100,Driver,Male,63
20181015,NSW,February,2018,Sunday,23:45,Multiple vehicle,No,No,No,100,Driver,Male,25
20181018,NSW,February,2018,Saturday,07:42,Multiple vehicle,No,No,No,100,Driver,Male,17
20181018,NSW,February,2018,Saturday,07:42,Multiple vehicle,No,No,No,100,Driver,Female,29
20181019,NSW,February,2018,Sunday,16:10,Pedestrian,No,No,No,50,Pedestrian,Female,62
20181020,NSW,February,2018,Saturday,02:30,Single vehicle,No,No,No,50,Driver,Male,24
20181021,NSW,February,2018,Tuesday,11:55,Pedestrian,Yes,No,No,80,Pedestrian,Male,22
20181023,NSW,February,2018,Friday,05:15,Multiple vehicle,No,No,No,80,Driver,Female,32
20181023,NSW,February,2018,Friday,05:15,Multiple vehicle,No,No,No,80,Driver,Male,52
20181029,NSW,February,2018,Wednesday,20:00,Single vehicle,No,No,No,50,Motorcycle rider,Male,22
20181031,NSW,February,2018,Monday,12:30,Single vehicle,No,No,No,100,Driver,Female,26
20181032,NSW,February,2018,Friday,03:40,Single vehicle,No,No,Yes,110,Driver,Male,57
20181033,NSW,February,2018,Monday,07:25,Pedestrian,No,No,No,50,Pedestrian,Female,17
20181034,NSW,February,2018,Sunday,13:50,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,22
20181035,NSW,February,2018,Monday,18:15,Single vehicle,No,No,No,70,Motorcycle rider,Male,57
20181037,NSW,February,2018,Sunday,04:20,Single vehicle,No,No,No,100,Driver,Male,19
20181038,NSW,February,2018,Monday,12:20,Pedestrian,No,No,No,50,Pedestrian,Male,85
20181039,NSW,February,2018,Monday,18:27,Single vehicle,No,No,No,80,Driver,Male,32
20181040,NSW,February,2018,Tuesday,15:15,Pedestrian,No,No,No,60,Pedestrian,Male,83
20181041,NSW,February,2018,Friday,00:01,Single vehicle,No,No,No,100,Driver,Male,18
20181046,NSW,February,2018,Thursday,12:30,Multiple vehicle,No,No,No,50,Driver,Female,83
20181054,NSW,February,2018,Saturday,01:50,Multiple vehicle,No,No,Yes,110,Driver,Male,27
20181060,NSW,February,2018,Saturday,01:00,Single vehicle,No,No,No,100,Driver,Male,34
20181063,NSW,February,2018,Saturday,16:20,Multiple vehicle,No,No,No,100,Passenger,Male,54
20181070,NSW,February,2018,Friday,19:55,Pedestrian,No,No,No,50,Pedestrian,Male,18
20181078,NSW,February,2018,Saturday,16:43,Multiple vehicle,No,No,No,100,Motorcycle rider,Male,46
20181087,NSW,February,2018,Tuesday,03:50,Multiple vehicle,No,Yes,No,100,Driver,Female,36
20182001,VIC,February,2018,Sunday,12:50,Multiple vehicle,No,-9,No,-9,Motorcycle rider,Male,30
20182006,VIC,February,2018,Saturday,14:45,Multiple vehicle,No,-9,No,80,Motorcycle rider,Male,54
20182007,VIC,February,2018,Wednesday,08:35,Single vehicle,No,-9,No,-9,Passenger,Female,15
20182020,VIC,February,2018,Thursday,11:07,Multiple vehicle,No,-9,No,80,Driver,Female,27
20182021,VIC,February,2018,Sunday,18:40,Multiple vehicle,No,-9,No,100,Driver,Female,64
20182032,VIC,February,2018,Thursday,15:25,Single vehicle,No,-9,No,-9,Motorcycle rider,Male,52
20182034,VIC,February,2018,Friday,05:50,Multiple vehicle,No,-9,No,-9,Driver,Male,65
20182038,VIC,February,2018,Saturday,21:05,Multiple vehicle,No,-9,No,-9,Driver,Male,37
20182039,VIC,February,2018,Saturday,14:00,Single vehicle,No,-9,No,100,Driver,Male,45
20182047,VIC,February,2018,Monday,12:42,Single vehicle,No,-9,No,60,Bicyclist (includes pillion passengers),Male,57
20182050,VIC,February,2018,Sunday,23:54,Multiple vehicle,No,-9,No,80,Driver,Male,30
20182050,VIC,February,2018,Sunday,23:54,Multiple vehicle,No,-9,No,80,Driver,Male,46
20182051,VIC,February,2018,Thursday,16:00,Pedestrian,No,-9,No,40,Pedestrian,Female,69
20182052,VIC,February,2018,Thursday,09:25,Single vehicle,No,-9,No,40,Driver,Male,92
20182053,VIC,February,2018,Monday,21:55,Pedestrian,No,-9,No,-9,Pedestrian,Male,25
20182056,VIC,February,2018,Monday,11:00,Single vehicle,No,-9,No,-9,Bicyclist (includes pillion passengers),Male,40
20182057,VIC,February,2018,Monday,14:45,Single vehicle,No,-9,No,-9,Driver,Male,68
20183005,QLD,February,2018,Monday,13:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,62
20183010,QLD,February,2018,Monday,18:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,21
20183012,QLD,February,2018,Sunday,12:00,Multiple vehicle,No,No,Yes,100,Driver,Male,44
20183016,QLD,February,2018,Friday,02:00,Single vehicle,No,No,No,100,Driver,Male,35
20183020,QLD,February,2018,Thursday,20:00,Pedestrian,No,No,No,60,Pedestrian,Female,46
20183028,QLD,February,2018,Saturday,03:00,Pedestrian,No,No,No,60,Pedestrian,Male,32
20183030,QLD,February,2018,Wednesday,14:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,54
20183031,QLD,February,2018,Saturday,07:00,Single vehicle,No,No,No,80,Passenger,Male,45
20183031,QLD,February,2018,Saturday,07:00,Single vehicle,No,No,No,80,Passenger,Female,37
20183032,QLD,February,2018,Sunday,11:00,Pedestrian,No,No,No,110,Pedestrian,Male,25
20183034,QLD,February,2018,Saturday,14:00,Multiple vehicle,No,No,No,70,Motorcycle rider,Male,70
20183035,QLD,February,2018,Tuesday,17:00,Single vehicle,No,No,No,80,Driver,Male,17
20183040,QLD,February,2018,Tuesday,12:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,54
20183042,QLD,February,2018,Thursday,06:00,Multiple vehicle,No,No,No,80,Driver,Male,28
20183044,QLD,February,2018,Monday,15:00,Pedestrian,No,No,No,80,Pedestrian,Male,74
20183045,QLD,February,2018,Tuesday,15:00,Multiple vehicle,No,No,Yes,80,Passenger,Male,58
20183048,QLD,February,2018,Monday,09:00,Pedestrian,No,Yes,No,60,Pedestrian,Male,58
20183054,QLD,February,2018,Wednesday,13:00,Single vehicle,No,No,No,80,Motorcycle rider,Male,46
20184007,SA,February,2018,Wednesday,00:20,Single vehicle,No,No,No,110,Driver,Male,27
20184013,SA,February,2018,Saturday,10:00,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,48
20184016,SA,February,2018,Wednesday,08:30,Single vehicle,No,No,No,110,Passenger,Male,1
20185001,WA,February,2018,Saturday,10:37,Single vehicle,No,No,No,110,Driver,Female,78
20185003,WA,February,2018,Tuesday,06:46,Single vehicle,No,No,No,70,Driver,Male,22
20185005,WA,February,2018,Wednesday,15:37,Single vehicle,No,No,No,110,Driver,Female,17
20185007,WA,February,2018,Tuesday,16:30,Single vehicle,No,No,No,70,Driver,Male,26
20185008,WA,February,2018,Sunday,12:20,Single vehicle,No,No,No,60,Driver,Female,94
20185011,WA,February,2018,Friday,21:28,Single vehicle,No,No,No,50,Motorcycle rider,Male,42
20185021,WA,February,2018,Thursday,17:54,Single vehicle,No,No,No,80,Driver,Male,16
20185022,WA,February,2018,Saturday,19:40,Single vehicle,No,No,No,70,Motorcycle rider,Male,40
20185023,WA,February,2018,Thursday,11:45,Single vehicle,No,No,No,90,Motorcycle rider,Male,61
20185026,WA,February,2018,Sunday,03:35,Multiple vehicle,No,No,No,70,Pedestrian,Male,32
20185028,WA,February,2018,Friday,00:25,Single vehicle,No,No,No,110,Driver,Male,55
20186004,TAS,February,2018,Sunday,20:28,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,36
20186010,TAS,February,2018,Thursday,07:16,Multiple vehicle,No,Yes,No,80,Bicyclist (includes pillion passengers),Male,49
20187005,NT,February,2018,Saturday,15:20,Single vehicle,No,No,No,50,Motorcycle rider,Male,34
20187007,NT,February,2018,Thursday,17:30,Single vehicle,No,No,No,110,Driver,Male,29
20187012,NT,February,2018,Wednesday,20:20,Pedestrian,No,No,No,70,Pedestrian,Female,42
20188001,ACT,February,2018,Thursday,17:00,Multiple vehicle,No,No,No,60,Motorcycle rider,Male,38
20188003,ACT,February,2018,Friday,18:30,Pedestrian,No,No,No,50,Pedestrian,Male,10
20181002,NSW,January,2018,Monday,00:10,Multiple vehicle,No,No,No,60,Passenger,Female,17
20181003,NSW,January,2018,Friday,10:28,Single vehicle,No,No,No,100,Passenger,Female,81
20181004,NSW,January,2018,Monday,12:45,Multiple vehicle,No,No,Yes,110,Driver,Male,50
20181008,NSW,January,2018,Tuesday,09:45,Single vehicle,No,No,No,60,Passenger,Female,66
20181011,NSW,January,2018,Thursday,15:45,Multiple vehicle,No,No,No,80,Passenger,Female,36
20181013,NSW,January,2018,Sunday,08:30,Single vehicle,No,No,No,100,Driver,Female,63
20181017,NSW,January,2018,Monday,03:50,Multiple vehicle,No,No,No,90,Driver,Male,38
20181024,NSW,January,2018,Thursday,10:00,Multiple vehicle,No,No,No,80,Passenger,Female,71
20181030,NSW,January,2018,Monday,16:05,Multiple vehicle,No,No,No,80,Driver,Male,64
20181036,NSW,January,2018,Friday,21:27,Pedestrian,No,No,No,50,Pedestrian,Male,43
20181042,NSW,January,2018,Thursday,20:45,Pedestrian,No,No,No,60,Pedestrian,Male,79
20181043,NSW,January,2018,Thursday,03:15,Single vehicle,No,No,No,100,Driver,Male,23
20181044,NSW,January,2018,Monday,13:10,Pedestrian,No,No,No,40,Pedestrian,Male,57
20181045,NSW,January,2018,Saturday,21:12,Pedestrian,No,No,No,100,Pedestrian,Male,78
20181048,NSW,January,2018,Saturday,21:00,Single vehicle,No,No,No,100,Driver,Male,59
20181049,NSW,January,2018,Saturday,14:15,Single vehicle,No,No,No,100,Driver,Male,39
20181051,NSW,January,2018,Wednesday,19:13,Multiple vehicle,No,No,Yes,100,Driver,Female,70
20181056,NSW,January,2018,Monday,10:05,Pedestrian,Yes,No,No,40,Pedestrian,Female,81
20181057,NSW,January,2018,Monday,08:45,Single vehicle,No,No,No,100,Driver,Male,75
20181059,NSW,January,2018,Tuesday,12:30,Multiple vehicle,No,No,Yes,110,Driver,Female,19
20181059,NSW,January,2018,Tuesday,12:30,Multiple vehicle,No,No,Yes,110,Passenger,Male,21
20181061,NSW,January,2018,Sunday,17:39,Pedestrian,No,No,No,50,Pedestrian,Male,80
20181064,NSW,January,2018,Thursday,17:00,Single vehicle,No,No,No,70,Passenger,Male,20
20181066,NSW,January,2018,Tuesday,20:54,Pedestrian,No,No,No,60,Pedestrian,Male,58
20181068,NSW,January,2018,Wednesday,14:00,Single vehicle,No,No,No,60,Bicyclist (includes pillion passengers),Male,64
20181072,NSW,January,2018,Saturday,06:24,Multiple vehicle,No,Yes,No,80,Motorcycle rider,Male,27
20181074,NSW,January,2018,Wednesday,19:01,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,36
20181076,NSW,January,2018,Monday,02:43,Pedestrian,No,No,No,50,Pedestrian,Male,54
20181077,NSW,January,2018,Thursday,17:30,Single vehicle,No,No,No,100,Driver,Male,74
20181079,NSW,January,2018,Sunday,23:30,Pedestrian,No,No,No,50,Pedestrian,Male,23
20181080,NSW,January,2018,Tuesday,19:20,Multiple vehicle,No,No,No,90,Driver,Female,19
20181081,NSW,January,2018,Monday,14:15,Multiple vehicle,No,Yes,Yes,100,Driver,Male,48
20181081,NSW,January,2018,Monday,14:15,Multiple vehicle,No,Yes,Yes,100,Driver,Male,50
20181083,NSW,January,2018,Saturday,16:32,Single vehicle,No,No,No,100,Driver,Male,52
20181084,NSW,January,2018,Saturday,11:40,Multiple vehicle,No,No,No,50,Motorcycle rider,Male,31
20181085,NSW,January,2018,Thursday,16:15,Single vehicle,No,No,No,80,Driver,Female,85
20181088,NSW,January,2018,Wednesday,15:25,Single vehicle,No,No,No,100,Driver,Male,66
20181089,NSW,January,2018,Saturday,11:48,Single vehicle,No,No,No,80,Motorcycle rider,Male,18
20182002,VIC,January,2018,Saturday,06:37,Single vehicle,No,-9,No,100,Passenger,Female,24
20182003,VIC,January,2018,Saturday,15:45,Single vehicle,No,-9,No,60,Passenger,Male,57
20182010,VIC,January,2018,Friday,05:30,Single vehicle,No,-9,No,50,Passenger,Male,39
20182012,VIC,January,2018,Wednesday,18:20,Single vehicle,No,-9,No,80,Driver,Female,21
20182014,VIC,January,2018,Sunday,09:30,Single vehicle,No,-9,No,60,Motorcycle rider,Male,55
20182015,VIC,January,2018,Monday,15:00,Multiple vehicle,No,-9,No,100,Driver,Male,0
20182016,VIC,January,2018,Thursday,07:46,Multiple vehicle,No,-9,No,60,Driver,Male,30
20182017,VIC,January,2018,Tuesday,14:15,Multiple vehicle,No,-9,No,-9,Driver,Male,80
20182018,VIC,January,2018,Wednesday,14:37,Multiple vehicle,No,-9,No,100,Driver,Male,62
20182019,VIC,January,2018,Monday,14:40,Multiple vehicle,No,-9,No,80,Motorcycle rider,Female,39
20182022,VIC,January,2018,Monday,05:50,Single vehicle,No,-9,No,100,Passenger,Female,58
20182025,VIC,January,2018,Thursday,05:45,Pedestrian,No,-9,No,60,Pedestrian,Male,58
20182026,VIC,January,2018,Sunday,13:57,Single vehicle,No,-9,No,60,Driver,Female,73
20182028,VIC,January,2018,Tuesday,10:35,Multiple vehicle,No,-9,No,100,Driver,Male,18
20182031,VIC,January,2018,Sunday,20:58,Single vehicle,No,-9,No,-9,Driver,Female,44
20182033,VIC,January,2018,Saturday,13:45,Single vehicle,No,-9,No,-9,Driver,Male,52
20182042,VIC,January,2018,Tuesday,22:30,Multiple vehicle,No,-9,No,-9,Driver,Female,39
20182046,VIC,January,2018,Wednesday,12:23,Multiple vehicle,No,-9,No,-9,Passenger,Male,69
20182048,VIC,January,2018,Sunday,20:00,Single vehicle,No,-9,No,100,Driver,Male,41
20182049,VIC,January,2018,Saturday,10:14,Single vehicle,No,-9,No,100,Motorcycle rider,Male,60
20183002,QLD,January,2018,Sunday,07:00,Multiple vehicle,Yes,No,No,100,Driver,Male,76
20183004,QLD,January,2018,Friday,21:00,Single vehicle,No,No,No,80,Motorcycle rider,Male,63
20183006,QLD,January,2018,Saturday,07:00,Pedestrian,No,No,No,60,Pedestrian,Female,62
20183007,QLD,January,2018,Tuesday,15:00,Multiple vehicle,No,No,No,100,Driver,Female,59
20183011,QLD,January,2018,Tuesday,16:00,Multiple vehicle,No,No,Yes,100,Driver,Male,27
20183011,QLD,January,2018,Tuesday,16:00,Multiple vehicle,No,No,Yes,100,Passenger,Male,7
20183014,QLD,January,2018,Thursday,06:00,Single vehicle,No,Yes,No,100,Driver,Male,61
20183015,QLD,January,2018,Monday,19:00,Multiple vehicle,No,No,No,100,Driver,Female,65
20183015,QLD,January,2018,Monday,19:00,Multiple vehicle,No,No,No,100,Driver,Female,58
20183018,QLD,January,2018,Friday,06:00,Single vehicle,No,No,No,50,Passenger,Female,21
20183022,QLD,January,2018,Friday,11:00,Single vehicle,No,No,No,100,Motorcycle rider,Male,49
20183024,QLD,January,2018,Monday,15:00,Single vehicle,No,No,No,50,Motorcycle rider,Male,45
20183025,QLD,January,2018,Sunday,11:00,Single vehicle,No,No,No,100,Motorcycle rider,Male,66
20183026,QLD,January,2018,Friday,12:00,Multiple vehicle,No,No,No,60,Passenger,Female,78
20183033,QLD,January,2018,Monday,14:00,Multiple vehicle,No,No,No,90,Driver,Male,21
20183036,QLD,January,2018,Monday,01:00,Pedestrian,No,No,No,80,Pedestrian,Female,40
20183037,QLD,January,2018,Monday,17:00,Single vehicle,No,No,Yes,100,Driver,Male,47
20184003,SA,January,2018,Monday,14:12,Multiple vehicle,No,No,No,100,Driver,Male,62
20184008,SA,January,2018,Tuesday,07:00,Multiple vehicle,No,No,No,100,Passenger,Female,25
20184010,SA,January,2018,Friday,17:40,Single vehicle,No,No,No,50,Driver,Male,19
20184014,SA,January,2018,Sunday,22:05,Multiple vehicle,No,No,Yes,110,Driver,Male,49
20184017,SA,January,2018,Saturday,06:40,Pedestrian,No,No,No,50,Pedestrian,Female,81
20185004,WA,January,2018,Wednesday,12:14,Multiple vehicle,No,No,No,110,Passenger,Female,41
20185004,WA,January,2018,Wednesday,12:14,Multiple vehicle,No,No,No,110,Driver,Male,72
20185004,WA,January,2018,Wednesday,12:14,Multiple vehicle,No,No,No,110,Driver,Female,49
